"z000001a","t","wave","year","cohort","sex","yob","hle","pinc","hhinc","marstat","z000002a","jczf001a","jczf002a","jczf003a","jczf004a","jczf005a","jczf006a","jczf007a","jazc039a","jczq009a","jczf030a","jczf031a","jczf032a","jczf033a","jczf034a","jczf035a","jczf036a","jczf037a","jczf038a","jczf039a","jczj074a","jczj075a","jczj079a","jcdu080a","jcdu081a","jcdu082a","jcct087a"
983674103,59,"jc",2022,4,"2",1970,"7",7,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735636101,59,"jc",2022,1,"2",1968,"5",11,5,"1","ZA5665","1","4","2","4","4","1","3","3","4","1","0","0","0","0","1","1","0","0","0","3","3","4","3","2","1","3"
163900303,59,"jc",2022,3,"1",1986,"5",11,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672862701,59,"jc",2022,3,"2",1995,"7",3,5,"1","ZA5665","3","4","5","5","5","4","2","6","1","0","0","1","1","0","0","1","1","0","0","3","3","3","3","98","98","2"
423967603,59,"jc",2022,2,"1",1947,"4",6,98,"1","ZA5665","1","2","5","3","3","3","2","98","4","0","0","0","0","0","0","1","0","0","0","3","3","4","4","98","3","98"
387193603,59,"jc",2022,3,"2",1985,"6",5,6,"1","ZA5665","3","3","2","4","3","1","1","1","4","1","0","1","0","0","1","1","0","0","0","5","4","5","2","2","1","3"
579920701,59,"jc",2022,1,"1",1957,"5",5,5,"2","ZA5665","1","2","1","2","5","4","2","2","4","1","0","0","0","0","0","1","0","0","0","5","5","5","2","2","1","1"
723079103,59,"jc",2022,3,"2",1988,"6",10,9,"2","ZA5665","4","5","2","1","4","5","3","3","5","1","0","0","1","0","0","0","0","0","0","2","2","5","3","2","1","2"
607092804,59,"jc",2022,4,"2",1982,"5",8,4,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932463101,59,"jc",2022,1,"2",1989,"6",6,3,"2","ZA5665","2","1","3","5","5","1","2","5","4","0","0","0","0","0","0","1","0","0","0","4","4","3","2","2","1","2"
500551801,59,"jc",2022,1,"2",1965,"7",11,5,"4","ZA5665","1","1","1","3","4","2","5","98","4","1","0","1","1","0","0","1","0","0","0","3","3","5","2","2","1","2"
248663701,59,"jc",2022,1,"2",1962,"6",13,7,"4","ZA5665","3","1","1","1","2","2","3","7","2","0","0","0","0","0","1","0","1","0","0","4","4","5","2","1","3","2"
743681003,59,"jc",2022,2,"2",1976,"5",11,4,"2","ZA5665","1","2","2","4","4","4","1","98","4","0","0","0","0","0","0","1","1","0","0","3","3","4","4","98","1","3"
824620701,59,"jc",2022,2,"2",1985,"7",12,7,"2","ZA5665","2","2","3","4","4","5","1","5","3","1","0","1","1","0","1","1","0","0","1","3","4","3","2","2","1","3"
867233701,59,"jc",2022,1,"2",1946,"6",4,8,"2","ZA5665","1","1","2","1","1","2","3","1","5","0","0","0","0","0","0","0","0","0","0","2","2","3","3","3","1","2"
614030302,59,"jc",2022,4,"2",1954,"5",6,2,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784052503,59,"jc",2022,1,"1",1958,"7",9,5,"2","ZA5665","1","2","2","3","4","4","4","7","3","1","0","0","0","0","0","1","0","0","0","4","3","4","98","1","1","2"
932650004,59,"jc",2022,4,"1",1995,"7",6,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622156801,59,"jc",2022,1,"2",1965,"7",98,98,"1","ZA5665","3","2","2","3","4","2","3","98","4","0","0","0","0","0","0","0","0","0","0","4","3","3","2","2","1","2"
223361704,59,"jc",2022,4,"1",1966,"7",14,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692800201,59,"jc",2022,2,"2",1946,"5",12,98,"5","ZA5665","1","1","1","1","4","4","3","1","3","0","0","0","0","0","0","0","0","0","0","3","3","4","3","2","1","2"
952330003,59,"jc",2022,1,"2",1953,"5",8,5,"2","ZA5665","1","4","1","1","3","3","4","2","3","0","0","0","0","0","0","0","0","0","0","1","3","4","2","1","1","98"
193554001,59,"jc",2022,1,"1",1956,"7",5,4,"2","ZA5665","2","2","2","5","5","5","4","6","4","1","1","0","0","0","0","1","1","0","0","1","1","1","4","3","1","2"
418655904,59,"jc",2022,1,"1",1991,"7",9,7,"1","ZA5665","4","2","3","5","5","4","1","5","5","0","1","0","0","0","1","1","0","0","0","4","4","5","1","2","1","2"
836484201,59,"jc",2022,1,"1",1983,"5",12,5,"1","ZA5665","1","1","1","5","5","4","1","98","4","1","0","0","0","0","0","1","1","0","0","2","1","1","3","3","3","3"
739622304,59,"jc",2022,1,"2",1967,"4",98,98,"2","ZA5665","2","1","1","1","4","4","2","5","3","0","0","0","0","0","0","1","0","0","0","4","3","4","3","2","1","2"
517723701,59,"jc",2022,2,"2",1971,"5",98,98,"1","ZA5665","1","2","1","4","5","4","1","98","4","0","0","1","0","0","0","1","0","0","1","3","3","4","2","2","1","2"
204167201,59,"jc",2022,2,"1",1951,"7",9,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750344001,59,"jc",2022,1,"2",1959,"5",2,3,"2","ZA5665","1","3","3","5","4","4","2","98","5","0","0","0","0","0","0","1","0","0","0","3","3","3","3","2","98","2"
255590202,59,"jc",2022,4,"1",1967,"5",12,4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158091201,59,"jc",2022,2,"2",1990,"6",10,6,"1","ZA5665","1","1","2","4","4","5","1","98","4","1","0","0","0","0","0","1","1","0","0","2","2","2","3","2","1","4"
463880702,59,"jc",2022,1,"1",1973,"5",98,98,"3","ZA5665","1","2","2","3","4","4","2","98","4","0","0","0","0","0","0","0","0","0","0","2","2","2","4","2","2","3"
784302701,59,"jc",2022,1,"1",1977,"7",8,3,"1","ZA5665","1","2","1","5","5","1","3","1","4","1","0","1","0","0","0","1","0","0","0","4","4","4","1","2","1","2"
215989004,59,"jc",2022,1,"2",1976,"7",12,5,"1","ZA5665","3","2","2","4","2","5","4","98","4","0","0","1","0","0","0","0","0","0","0","4","4","5","1","3","3","2"
303532001,59,"jc",2022,2,"1",1970,"6",98,98,"1","ZA5665","2","2","2","3","5","2","1","98","4","0","0","0","1","0","1","1","0","0","0","4","3","3","2","3","3","3"
629515801,59,"jc",2022,1,"1",1966,"6",11,6,"2","ZA5665","1","1","1","3","3","1","2","5","4","1","0","1","0","0","0","1","1","0","0","3","2","3","4","3","1","2"
126704801,59,"jc",2022,2,"2",1963,"4",9,3,"3","ZA5665","1","1","4","4","4","2","3","98","4","0","0","0","0","0","0","0","0","0","0","4","3","4","1","1","1","2"
333773903,59,"jc",2022,3,"1",1990,"7",11,7,"2","ZA5665","1","1","5","5","5","5","1","2","5","0","0","1","1","0","0","1","0","0","0","3","3","5","2","2","1","2"
132748201,59,"jc",2022,1,"1",1972,"5",3,5,"2","ZA5665","2","1","1","2","4","5","1","98","3","1","0","1","0","0","0","0","0","0","0","3","3","3","4","1","1","2"
322909704,59,"jc",2022,2,"1",1957,"7",97,2,"1","ZA5665","1","4","1","1","5","4","2","5","4","0","0","0","0","0","0","1","0","0","0","4","4","4","2","1","1","2"
831103403,59,"jc",2022,1,"1",1943,"5",9,4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577579604,59,"jc",2022,2,"1",1962,"7",12,5,"2","ZA5665","1","4","1",NA,"5","4","1","5","4","1","0","0","0","0","0","1","0","0","0","3","3","4","2","2","3","3"
950745803,59,"jc",2022,2,"2",1975,"7",13,9,"2","ZA5665","1","5","1","1","4","1","2","98","3","1","0","1","0","0","0","1","1","0","0","4","3","3","1","2","1","2"
106870902,59,"jc",2022,3,"1",1995,"5",2,5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953116304,59,"jc",2022,4,"2",1953,"5",13,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578540601,59,"jc",2022,1,"1",1962,"5",12,6,"2","ZA5665","2","1","1","2","4","4","2","6","4","0","0","0","0","0","0","0","0","0","0","1","1","1","3","3","4","4"
925306402,59,"jc",2022,4,"2",1949,"7",5,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921961801,59,"jc",2022,1,"2",1947,"6",4,9,"2","ZA5665","1","4","1","1","2","4","97","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","1","1","1","98"
276112601,59,"jc",2022,1,"1",1964,"5",8,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197586204,59,"jc",2022,1,"2",1969,"7",2,2,"4","ZA5665","1","1","4","4","4","5","3","2","4","0","0","0","0","0","0","1","0","0","0","4","3","5","1","1","2","2"
643188201,59,"jc",2022,1,"2",1965,"5",9,8,"2","ZA5665","2","1","2","5","4","2","1","7","3","1","0","0","0","0","0","0","1","0","0","3","3","5","3","2","1","2"
488706601,59,"jc",2022,4,"2",1995,"7",11,7,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646533601,59,"jc",2022,1,"2",1963,"7",6,7,"2","ZA5665","2","1","1","1","4","1","2","1","5","1","0","0","0","0","0","1","0","0","0","3","3","3","2","2","2","2"
182490501,59,"jc",2022,1,"2",1962,"7",14,6,"1","ZA5665","1","4","4","1","3","1","3","5","2","0","0","0","0","0","0","1","0","0","0","3","3","4","2","2","2","2"
262287604,59,"jc",2022,4,"2",1972,"5",6,5,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846418201,59,"jc",2022,1,"1",1962,"7",10,98,"2","ZA5665","2","2","2","2","3","2","2","98","4","0","0","1","0","0","0","1","0","0","0","4","5","5","3","1","1","2"
583483501,59,"jc",2022,2,"2",1955,"4",8,3,"5","ZA5665","1","5","5","2","3","1","1","7","3","1","0","0","0","0","0","1","0","0","0","3","3","2","3","98","98","3"
629552301,59,"jc",2022,1,"1",1970,"7",13,7,"2","ZA5665","3","2","5","1","3","2","3","3","3","0","0","0","0","0","0","0","0","0","0","3","3","2","2","2","1","98"
555948801,59,"jc",2022,1,"1",1946,"4",14,8,"2","ZA5665","3","1","1","1","2","2","3","1","4","0","0","0","0","0","0","0","0","0","0","4","3","4","98","1","2","2"
296820001,59,"jc",2022,1,"1",1957,"7",13,7,"2","ZA5665","2","3","1","4","4","4","1","98","4","1","0","0","0","0","0","1","0","0","0","3","3","3","3","3","2","1"
879155904,59,"jc",2022,1,"1",1981,"6",10,7,"2","ZA5665","1","2","2","2","4","4","2","1","4","1","0","1","0","0","0","0","0","0","0","3","3","3","3","2","2","3"
885290101,59,"jc",2022,4,"1",1953,"7",5,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412988404,59,"jc",2022,3,"2",1955,"4",12,7,"2","ZA5665","1","2","1","2","2","5","1","5","4","0","0","0","0","0","0","0","0","0","0","4","3","4","2","2","1","2"
318576203,59,"jc",2022,3,"2",1949,"5",10,3,"5","ZA5665","1","1","1","1","2","3","2","6","4","0","0","0","0","0","0","0","0","0","0","2","2","3","3","2","3","2"
509480501,59,"jc",2022,3,"1",1965,"6",11,7,"2","ZA5665","2","1","1","2","2",NA,"4","98","3","0","0","0","0","0","0","0","0","0","0","4","3","3","1","2","1","2"
258039402,59,"jc",2022,2,"2",1967,"6",13,6,"1","ZA5665","1","1","1","5","5","4","3","2","4","0","0","0","0","0","0","1","0","0","0","3","3","4","3","2","2","3"
816280502,59,"jc",2022,2,"1",1950,"7",4,9,"2","ZA5665","2","1","1","3","2","4","3","98","4","0","0","0","0","0","0","1","1","0","0","3","3","3","3","98","2","3"
320829003,59,"jc",2022,3,"1",1983,"5",5,5,"2","ZA5665","1","1","1","1","1","4","1","98","5","1","0","1","0","0","0","1","0","0","0","3","3","3","3","3","98","3"
405259603,59,"jc",2022,4,"2",1980,"7",10,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735636101,59,"jc",2022,1,"1",1961,"4",12,5,"2","ZA5665","1","1","1","1","5","5","4","2","4","0","0","0","0","0","0","0","0","0","0","5","5","5","3","2","1","3"
672453503,59,"jc",2022,3,"2",1959,"7",14,9,"2","ZA5665","1","1","1","1","2","1","3","98","4","1","0","0","0","0","0","1","1","0","0","4","3","5","3","98","1","3"
122591601,59,"jc",2022,1,"2",1944,"4",7,6,"2","ZA5665","2","2","2","3","3","3","4","98","4","0","0","0","0","0","0","1","0","0","0","5","4","5","2","2","1","2"
828320901,59,"jc",2022,4,"2",1946,"5",6,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796591201,59,"jc",2022,1,"2",1975,"7",13,9,"2","ZA5665","3","2","5","1","4","1","1","5","4","1","0","1","1","0","1","1","0","0","0","3","3","3","4","3","2","3"
526141503,59,"jc",2022,3,"1",1990,"7",2,98,"1","ZA5665","1","1","5","3","4","4","1","4","2","0","0","0","0","0","0","0","0","0","0","3","3","3","3","2","2","3"
781586402,59,"jc",2022,4,"2",1968,"6",5,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990563403,59,"jc",2022,1,"1",1961,"5",1,1,"2","ZA5665","2","2","2","1","5","4","2","2","5","0","0","0","0","0","0","1","0","0","0","2","2","1","3","2","1","3"
275193004,59,"jc",2022,4,"2",1960,"7",98,98,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703244602,59,"jc",2022,1,"1",1971,"7",15,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892310603,59,"jc",2022,3,"2",1954,"5",5,4,"2","ZA5665","1","1","1","2","4","2","3","3","3","0","0","0","0","0","0","1","0","0","0","3","3","3","3","2","2","2"
902984104,59,"jc",2022,4,"2",1943,"7",5,2,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811460601,59,"jc",2022,1,"2",1969,"5",5,4,"2","ZA5665","1","2","1","4","4","2","2","3","3","1","0","0","0","0","1","1","0","0","0","3","3","3","3","3","1","2"
534500403,59,"jc",2022,4,"1",1995,"7",2,5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233209201,59,"jc",2022,1,"1",1943,"4",9,5,"2","ZA5665","1","1","1","4","4","4","3","2","4","0","0","0","0","0","0","0","0","0","0","4","3","3","3","2","1","2"
975040004,59,"jc",2022,3,"1",1974,"6",14,7,"5","ZA5665","1","1","5","1","4","4","2","3","3","0","0","1","0","0","0","0","1","0","0","3","2","1","3","3","2","3"
267657903,59,"jc",2022,4,"1",1943,"4",6,4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973872701,59,"jc",2022,1,"2",1954,"4",9,6,"2","ZA5665","1","2","1","1","4","4","1","98","4","1","0","0","0","0","0","1","0","0","0","4","4","4","2","1","1","3"
581721801,59,"jc",2022,1,"2",1960,"5",8,7,"2","ZA5665","4","2","2","3","4","1","2","6","5","1","0","1","0","0","0","0","1","0","0","2","2","2","3","2","3","3"
396926203,59,"jc",2022,3,"1",1943,"7",12,7,"2","ZA5665","2","1","5","1","2","1","1","98","4","1","0","1","0","0","0","0","0","0","0","5","5","5","2","2","1","1"
230806102,59,"jc",2022,1,"2",1953,"5",98,98,"5","ZA5665","1","2","5","1","4","4","3","2",NA,"0","0","0","0","0","0","1","0","0","0","4","3","3","2","2","1","2"
838457303,59,"jc",2022,4,"2",1995,"7",2,98,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400560803,59,"jc",2022,3,"2",1951,NA,4,1,"4","ZA5665","1","1","1","1","5","4","4","1","4","1","0","0","0","0","0","0","0","0","0","4","3","4","2","2","1","2"
335690402,59,"jc",2022,2,"2",1992,"6",9,8,"1","ZA5665","2","2","2","5","5","4","1",NA,"4","1","1","1","0","0","0","1","1","0","0","3","2","3","3","3","98","2"
151426201,59,"jc",2022,1,"2",1947,"7",11,5,"5","ZA5665","4","1","1","3","4","1","3","3",NA,"0","0","1","0","0","0","1","0","1","1","5","3","3","2","2","1","3"
372077101,59,"jc",2022,4,"1",1950,"7",4,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354803103,59,"jc",2022,4,"2",1995,"5",2,5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430419804,59,"jc",2022,3,"2",1948,"7",8,8,"2","ZA5665","1","1","1","1","2","2","2","6","4","0","0","0","0","0","0","0","0","0","0","4","4","1","3","1","1","2"
315579201,59,"jc",2022,2,"1",1958,"5",6,5,"2","ZA5665","1","1","1","1","3","4","3","4","4","0","0","0","0","0","1","1","0","0","0","4","4","4","98","2","3","2"
243187401,59,"jc",2022,1,"1",1972,"4",9,5,"1","ZA5665","4","2","2","3","3","4","4","6","4","1","0","0","0","0","0","0","0","0","0","2","3","4","3","2","1","3"
889157502,59,"jc",2022,3,"2",1956,"7",2,5,"1","ZA5665","1","1","1","2","2","2","3","2","5","0","0","0","0","0","0","0","0","0","0","4","4","5","2","2","1","98"
489283101,59,"jc",2022,1,"2",1963,"6",97,9,"5","ZA5665","1","4","1","3","4","2","2","1","3","1","0","0","0","0","0","1","0","0","0","4","3","4","3","2","1","2"
791698602,59,"jc",2022,3,"2",1972,"6",5,5,"2","ZA5665","1","2","4","2","4","1","1",NA,"4","0","1","0","0","0","0","0","0","0","0","5","4","4","4","3","3","2"
341641904,59,"jc",2022,3,"2",1955,"5",5,5,"2","ZA5665","1","1","1","4","4","5","5",NA,"4","1","0","0","0","0","0","0","0","0","0","1","1","3","3","2","98","3"
445807003,59,"jc",2022,3,"2",1956,"7",14,9,"2","ZA5665","3","2","2","1","1","2","2","98","5","0","0","0","0","0","0","1","0","0","0","3","3","4","3","2","2","3"
142402201,59,"jc",2022,1,"1",1951,"4",11,5,"2","ZA5665","1","1","1","1","4","5","3","2","4","0","0","0","0","0","0","1","1","0","0","3","3","3","2","2","1","2"
498759704,59,"jc",2022,1,"2",1957,"5",6,98,"2","ZA5665","5","5","1","1","5","4","1","98","4","0","0","0","0","0","0","0","0","0","0","4","4","4","98","98","1","3"
704429003,59,"jc",2022,2,"2",1982,"7",14,9,"2","ZA5665","1","1","1","5","5","3","1","5","3","1","0","1","1","0","1","1","0","0","0","3","3","5","3","2","1","2"
366126904,59,"jc",2022,4,"2",1949,"6",3,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259273801,59,"jc",2022,1,"1",1960,"5",12,6,"2","ZA5665","1","1","1","1","3","4","4","1","4","0","0","0","0","0","0","0","0","0","0","3","3","3","3","98","1","3"
390561403,59,"jc",2022,4,"1",1971,"4",11,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121168401,59,"jc",2022,1,"2",1961,"5",10,3,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652797802,59,"jc",2022,3,"1",1951,"6",98,98,"2","ZA5665","2","2","1","1","5","5","3","2","4","0","0","0","0","0","0","0","0","0","0","3","3","2","3","2","2","2"
717336202,59,"jc",2022,1,"2",1995,"7",2,1,"1","ZA5665","1","1","3","5","5","2","2","1","5","1","0","1","0","0","0","1","0","0","1","4","4","4","2","2","1","2"
888752801,59,"jc",2022,2,"2",1954,"7",5,4,"2","ZA5665","1","1","1","1","2","2","4","5","4","0","0","0","1","0","0","0","0","0","0","4","3","4","2","1","1","2"
293787301,59,"jc",2022,1,"1",1985,"7",15,8,"2","ZA5665","4","2","1","1","4","4","2","1","5","1","0","1","1","0","0","1","0","0","0","2","2","4","98","2","98","2"
657977401,59,"jc",2022,2,"2",1994,"7",12,5,"1","ZA5665","1","1","1","5","4","4","1","98","4","1","0","1","0","0","0","1","1","1","0","4","3","4","2","2","1","3"
157758203,59,"jc",2022,3,"2",1974,"7",12,7,"4","ZA5665","1","1","1","3","2","1","3","5","4","0","0","0","0","0","0","1","0","0","0","4","4","4","3","1","1","2"
658097601,59,"jc",2022,4,"2",1988,"4",12,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322012902,59,"jc",2022,1,"2",1946,"4",10,4,"5","ZA5665","1","1","1","1","2","1","4","2","4","0","0","0","0","0","0","0","0","0","0","4","4","5","2","2","2","2"
673130801,59,"jc",2022,1,"1",1943,"5",11,5,"2","ZA5665","2","2","2","3","5","5","3","1","4","0","0","0","0","0","0","0","0","0","0","2","2","3","4","3","1","2"
477629803,59,"jc",2022,4,"2",1974,"5",13,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779441501,59,"jc",2022,1,"1",1971,"4",9,7,"2","ZA5665","1","2","2","1","4","4","2","98","4","0","0","0","0","0","0","0","0","0","0","5","3","3","98","98",NA,"3"
456815901,59,"jc",2022,1,"2",1995,"5",98,98,"1","ZA5665","2","2","1","2","2","2","1","98","2","0","0","0","0","0","0","1","0","0","0","2","1","4","98","2","1","2"
480732604,59,"jc",2022,4,"2",1968,"5",6,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414038503,59,"jc",2022,1,"2",1973,"6",10,7,"5","ZA5665","4","1","1","1","3","1","1","5","3","0","0","0","0","0","0","0","0","0","0","3","3","4","2","2","1","2"
590517701,59,"jc",2022,1,"2",1975,"7",12,5,"1","ZA5665","2","1","1","3","5","4","1","5","5","1","0","0","1","0","0","1","0","0","0","5","4","5","2","1","1","2"
351536901,59,"jc",2022,1,"2",1947,"5",98,98,"2","ZA5665","2","2","2","1","4","2","3","98","4","0","0","0","0","0","0","1","0","0","0","3","3","1","3","98","2","2"
546234301,59,"jc",2022,2,"1",1952,"4",97,4,"2","ZA5665","1","2","2","1","4","4","3","6","3","1","0","0","0","0","0","1","0","0","0","3","3","3","4","98","2","2"
733618704,59,"jc",2022,1,"2",1943,"6",6,5,"2","ZA5665","1","2","2","1","2","2","4","2","3","0","0","0","0","0","0","1","0","0","0","3","3","3","3","2","2","2"
112567502,59,"jc",2022,1,"2",1985,"7",98,98,"2","ZA5665","4","2","1","1","4","4","2","1","4","1","0","0","1","0","0","1","0","0","0","3","3","4","2","3","1","2"
213635101,59,"jc",2022,2,"1",1989,"5",10,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638592301,59,"jc",2022,1,"1",1962,"5",8,5,"2","ZA5665","1","1","1","1","3","2","4","5","4","0","0","0","0","0","0","1","0","0","0","3","3","5","2","2","1","2"
659988104,59,"jc",2022,1,"2",1957,"6",6,5,"2","ZA5665","1","4","1","1","3","1","3","1","4","0","0","0","0","0","0","1","1","0","0","4","3","4","98","1","2","2"
555259001,59,"jc",2022,4,"1",1960,"4",13,6,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257149101,59,"jc",2022,2,"1",1956,"6",8,3,"4","ZA5665","1","1","1","4","4","2","4","98","3","0","0","0","0","0","0","0","0","0","0","3","3","4","3","2","3","2"
377905501,59,"jc",2022,1,"2",1961,"5",13,9,"2","ZA5665","1","1","1","1","2","4","1","1","4","0","0","0","0","0","0","1","0","0","0","3","3","4","98","3","2","4"
615059001,59,"jc",2022,1,"1",1974,"7",12,8,"2","ZA5665","3","2","4","5","5","2","3","98","3","0","0","0","0","0","0","0","0","0","0","3","3","3","1","2","1","2"
587118001,59,"jc",2022,2,"2",1961,"7",9,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685431103,59,"jc",2022,1,"1",1963,"4",14,6,"2","ZA5665",NA,NA,NA,NA,NA,NA,NA,"6","5","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4"
126688902,59,"jc",2022,2,"2",1957,"5",11,6,"2","ZA5665","1","2","5","5","5","4","2","1","5","1","0","1","0","0","0","1","0","0","0","3","4","4","3","1","1","2"
613753401,59,"jc",2022,3,"1",1995,"7",2,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463178304,59,"jc",2022,3,"2",1943,"4",3,4,"2","ZA5665","1","1","1","1","3","5","97","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","3","2","1","3"
775116802,59,"jc",2022,2,"2",1967,"4",8,9,"2","ZA5665","1","1","1","1","5","1","3","5","5","0","0","0","0","0","0","1","0","0","0","4","4","5","2","2","1","2"
